timestamp,nose_y,nose_z,shoulder_y,shoulder_z,dY,dZ,status,hp
1772328140.47,0.5914,-1.8848,0.8671,-0.8346,0.2757,-1.0502,1,0
1772328140.97,0.5946,-1.2402,0.8731,-0.3876,0.2785,-0.8526,1,0
1772328141.5,0.6023,-1.0907,0.8717,-0.2862,0.2694,-0.8045,1,0
1772328142.0,0.6088,-1.0953,0.8701,-0.3446,0.2613,-0.7507,1,0
1772328142.55,0.6092,-1.0375,0.8659,-0.2635,0.2567,-0.774,1,0
1772328143.1,0.6106,-0.9945,0.8659,-0.229,0.2552,-0.7654,1,0
1772328143.62,0.6754,-1.1864,0.8579,-0.3508,0.1825,-0.8356,1,0
1772328144.12,0.6958,-1.2663,0.8498,-0.4547,0.154,-0.8116,1,0
1772328144.65,0.6473,-0.9929,0.8693,-0.2589,0.222,-0.734,1,0
1772328145.29,0.7344,-1.3706,0.8752,-0.5995,0.1408,-0.7711,1,0
1772328145.86,0.8196,-0.7982,0.881,-0.211,0.0614,-0.5872,1,0
1772328146.42,0.7226,-1.006,0.8768,-0.2947,0.1541,-0.7113,1,0
1772328146.96,0.6447,-0.9987,0.8411,-0.3466,0.1963,-0.6522,1,0
1772328147.54,0.6459,-1.0162,0.8498,-0.3661,0.2038,-0.6501,1,0
1772328148.06,0.6288,-0.9084,0.857,-0.3119,0.2283,-0.5965,1,0
1772328148.61,0.6096,-0.8251,0.8574,-0.2275,0.2478,-0.5976,1,0
1772328149.13,0.5334,-1.0483,0.8472,-0.2456,0.3138,-0.8027,0,3
1772328149.69,0.5252,-1.0995,0.8506,-0.2636,0.3254,-0.8359,0,7
1772328150.24,0.5238,-1.0646,0.8599,-0.2761,0.3361,-0.7884,0,10
1772328150.75,0.5215,-1.0747,0.8618,-0.2829,0.3403,-0.7919,0,14
1772328151.26,0.523,-0.9765,0.8639,-0.2373,0.3409,-0.7392,0,17
1772328151.76,0.5226,-0.9545,0.8747,-0.2555,0.3521,-0.699,0,21
1772328152.29,0.5253,-0.9896,0.8769,-0.2794,0.3516,-0.7102,0,24
1772328152.81,0.5228,-1.0408,0.8588,-0.2407,0.336,-0.8002,0,28
1772328153.36,0.5134,-0.9104,0.8364,-0.1433,0.323,-0.7671,0,31
1772328153.87,0.5037,-1.0133,0.8341,-0.242,0.3304,-0.7714,0,35
1772328154.43,0.4985,-0.9366,0.8215,-0.2141,0.323,-0.7225,0,40
1772328154.98,0.4966,-0.8658,0.8244,-0.165,0.3278,-0.7009,0,44
1772328155.54,0.5135,-0.9476,0.8272,-0.2025,0.3137,-0.7451,0,49
1772328156.1,0.5037,-1.0244,0.8281,-0.2395,0.3244,-0.7849,0,53
1772328156.65,0.4671,-0.9919,0.846,-0.2772,0.3789,-0.7147,0,58
1772328157.21,0.4518,-1.3177,0.8569,-0.4321,0.4051,-0.8857,0,56
1772328157.76,0.4472,-1.3845,0.8526,-0.4757,0.4054,-0.9088,1,51
1772328158.27,0.4481,-1.3363,0.8515,-0.4735,0.4034,-0.8628,0,55
1772328158.82,0.5054,-1.4095,0.8428,-0.3964,0.3373,-1.0131,1,51
1772328159.39,0.552,-1.6359,0.8364,-0.5514,0.2843,-1.0846,1,38
1772328159.89,0.5528,-1.6631,0.8328,-0.5585,0.2801,-1.1046,1,26
1772328160.46,0.5029,-1.3229,0.8608,-0.3988,0.3579,-0.9241,1,15
1772328160.96,0.5045,-1.3675,0.8688,-0.4259,0.3643,-0.9415,1,3
1772328161.48,0.5045,-1.3667,0.8692,-0.4316,0.3646,-0.9351,1,0
1772328162.04,0.511,-1.3424,0.8634,-0.39,0.3524,-0.9524,1,0
1772328162.56,0.5301,-1.3375,0.8497,-0.3511,0.3196,-0.9864,1,0
1772328163.1,0.5643,-1.4565,0.8256,-0.3956,0.2613,-1.0609,1,0
1772328163.66,0.5687,-1.5881,0.818,-0.5243,0.2493,-1.0638,1,0
1772328164.21,0.5644,-1.4314,0.818,-0.3917,0.2535,-1.0397,1,0
1772328164.75,0.5621,-1.4632,0.8193,-0.4118,0.2572,-1.0514,1,0
1772328165.35,0.5607,-1.537,0.8203,-0.4873,0.2596,-1.0498,1,0
1772328165.87,0.5595,-1.5547,0.8217,-0.4848,0.2622,-1.0699,1,0
1772328166.41,0.5594,-1.5883,0.8221,-0.511,0.2627,-1.0773,1,0
1772328166.92,0.5588,-1.6876,0.8237,-0.6012,0.2649,-1.0864,1,0
1772328167.47,0.5557,-1.4855,0.8239,-0.4364,0.2682,-1.0491,1,0
1772328168.05,0.5471,-1.4984,0.8241,-0.4507,0.2769,-1.0477,1,0
1772328168.58,0.5452,-1.5809,0.8242,-0.532,0.2789,-1.0489,1,0
1772328169.12,0.5451,-1.5424,0.8237,-0.4809,0.2786,-1.0616,1,0
1772328169.64,0.5451,-1.5424,0.824,-0.4988,0.2788,-1.0436,1,0
1772328170.18,0.5359,-1.4755,0.8242,-0.4364,0.2883,-1.0391,1,0
1772328170.69,0.5378,-1.4794,0.8255,-0.4295,0.2877,-1.0498,1,0
1772328171.23,0.5407,-1.5322,0.8259,-0.502,0.2852,-1.0302,1,0
1772328171.79,0.5418,-1.5745,0.8257,-0.5144,0.2839,-1.0602,1,0
1772328172.32,0.5439,-1.4745,0.825,-0.4475,0.2811,-1.027,1,0
1772328172.86,0.5439,-1.5488,0.8246,-0.5079,0.2806,-1.0409,1,0
1772328173.39,0.5437,-1.5836,0.8235,-0.5391,0.2798,-1.0446,1,0
1772328173.94,0.5444,-1.5497,0.8225,-0.4909,0.2781,-1.0588,1,0
1772328174.48,0.542,-1.4517,0.8211,-0.4069,0.2791,-1.0448,1,0
1772328175.01,0.5402,-1.4461,0.8206,-0.4116,0.2804,-1.0345,1,0
1772328175.51,0.54,-1.4806,0.8208,-0.4463,0.2807,-1.0343,1,0
1772328176.06,0.5414,-1.4951,0.82,-0.4564,0.2786,-1.0388,1,0
1772328176.63,0.5398,-1.4828,0.8205,-0.462,0.2807,-1.0209,1,0
1772328177.18,0.5392,-1.4804,0.8203,-0.449,0.2811,-1.0314,1,0
1772328177.74,0.5408,-1.5669,0.8181,-0.5253,0.2773,-1.0416,1,0
1772328178.3,0.543,-1.6001,0.8194,-0.5433,0.2764,-1.0568,1,0
1772328178.81,0.5514,-1.7121,0.8219,-0.6316,0.2705,-1.0805,1,0
1772328179.33,0.5545,-1.7755,0.824,-0.6824,0.2695,-1.0931,1,0
1772328179.88,0.5544,-1.7258,0.8243,-0.6392,0.2699,-1.0865,1,0
1772328180.41,0.5538,-1.6901,0.8248,-0.619,0.271,-1.071,1,0
1772328180.93,0.5536,-1.6935,0.8252,-0.6035,0.2716,-1.09,1,0
1772328181.49,0.5537,-1.6789,0.8256,-0.5896,0.2719,-1.0893,1,0
1772328182.01,0.5534,-1.7124,0.8261,-0.6202,0.2727,-1.0922,1,0
1772328182.57,0.5533,-1.6661,0.8266,-0.578,0.2733,-1.0881,1,0
1772328183.08,0.5535,-1.6783,0.8262,-0.5906,0.2726,-1.0877,1,0
1772328183.6,0.5514,-1.6546,0.8258,-0.5805,0.2744,-1.0741,1,0
1772328184.21,0.5514,-1.6361,0.8258,-0.5615,0.2744,-1.0746,1,0
1772328184.79,0.5508,-1.6471,0.8256,-0.5697,0.2748,-1.0774,1,0
1772328185.32,0.5496,-1.5852,0.8244,-0.5079,0.2748,-1.0773,1,0
1772328185.92,0.5493,-1.5909,0.8239,-0.5391,0.2745,-1.0518,1,0
1772328186.47,0.5491,-1.6383,0.8243,-0.5625,0.2752,-1.0758,1,0
1772328187.0,0.5491,-1.5671,0.8246,-0.5059,0.2755,-1.0612,1,0
1772328187.53,0.5487,-1.5907,0.8248,-0.5436,0.2761,-1.047,1,0
1772328188.05,0.5465,-1.4888,0.8245,-0.4729,0.278,-1.016,1,0
1772328188.59,0.536,-1.3953,0.8234,-0.3731,0.2874,-1.0222,1,0
1772328189.1,0.5345,-1.6299,0.824,-0.571,0.2895,-1.0589,1,0
1772328189.64,0.5326,-1.3778,0.8256,-0.3569,0.293,-1.0209,1,0
1772328190.15,0.5305,-1.3242,0.8275,-0.3052,0.297,-1.019,1,0
1772328190.69,0.5213,-1.2833,0.8362,-0.3003,0.3149,-0.983,1,0
1772328191.22,0.5156,-1.4433,0.8269,-0.4471,0.3112,-0.9962,1,0
1772328191.75,0.5268,-1.381,0.8235,-0.3919,0.2967,-0.9891,1,0
1772328192.31,0.5236,-1.4405,0.8253,-0.4351,0.3016,-1.0054,1,0
1772328192.86,0.5222,-1.4606,0.8272,-0.4389,0.305,-1.0217,1,0
1772328193.44,0.5216,-1.4321,0.8292,-0.4106,0.3075,-1.0215,1,0
1772328193.97,0.527,-1.4767,0.8286,-0.4531,0.3016,-1.0235,1,0
1772328194.52,0.5326,-1.4523,0.8265,-0.4415,0.2939,-1.0108,1,0
1772328195.03,0.5328,-1.4162,0.8254,-0.4123,0.2925,-1.0038,1,0
1772328195.57,0.5362,-1.463,0.825,-0.4479,0.2887,-1.0151,1,0
1772328196.08,0.5346,-1.4475,0.8257,-0.452,0.2911,-0.9956,1,0
1772328196.58,0.5343,-1.3414,0.8254,-0.364,0.2911,-0.9774,1,0
1772328197.11,0.5361,-1.4522,0.8265,-0.4587,0.2904,-0.9935,1,0
1772328197.68,0.5358,-1.4188,0.8269,-0.4237,0.2911,-0.9951,1,0
1772328198.2,0.5368,-1.4122,0.8265,-0.4171,0.2897,-0.9951,1,0
1772328198.71,0.5348,-1.4462,0.8294,-0.4577,0.2946,-0.9885,1,0
1772328199.27,0.5382,-1.4469,0.8315,-0.465,0.2934,-0.9819,1,0
1772328199.8,0.5379,-1.5247,0.8323,-0.4947,0.2944,-1.03,1,0
1772328200.35,0.5382,-1.5692,0.8323,-0.5432,0.2941,-1.026,1,0
1772328200.9,0.5388,-1.5511,0.8323,-0.5277,0.2935,-1.0233,1,0
1772328201.42,0.5394,-1.5657,0.8322,-0.5398,0.2928,-1.0259,1,0
1772328201.93,0.5396,-1.5756,0.8326,-0.5403,0.2929,-1.0353,1,0
1772328202.46,0.54,-1.5498,0.8325,-0.521,0.2924,-1.0288,1,0
1772328202.99,0.5404,-1.5882,0.8326,-0.5584,0.2922,-1.0298,1,0
1772328203.51,0.5407,-1.5348,0.8328,-0.5274,0.2921,-1.0075,1,0
1772328204.08,0.5421,-1.5282,0.834,-0.528,0.2918,-1.0002,1,0
1772328204.91,0.5416,-1.5898,0.8344,-0.571,0.2928,-1.0188,1,0
1772328205.44,0.5401,-1.4739,0.8372,-0.4794,0.2971,-0.9945,1,0
1772328205.97,0.541,-1.4559,0.8372,-0.4642,0.2962,-0.9917,1,0
1772328206.53,0.5416,-1.6226,0.8362,-0.5853,0.2946,-1.0373,1,0
1772328207.05,0.5423,-1.5973,0.8368,-0.5685,0.2945,-1.0287,1,0
1772328207.58,0.5424,-1.6536,0.8374,-0.6157,0.295,-1.0379,1,0
1772328208.13,0.5436,-1.657,0.8356,-0.6216,0.292,-1.0354,1,0
1772328208.68,0.5449,-1.6625,0.8363,-0.6148,0.2913,-1.0477,1,0
1772328209.21,0.5447,-1.6197,0.8371,-0.592,0.2924,-1.0277,1,0
1772328209.75,0.543,-1.481,0.8405,-0.4868,0.2975,-0.9942,1,0
1772328210.27,0.5432,-1.4268,0.8404,-0.444,0.2972,-0.9828,1,0
1772328210.84,0.5375,-1.4404,0.8372,-0.4581,0.2997,-0.9823,1,0
1772328211.38,0.5389,-1.6878,0.8365,-0.6358,0.2975,-1.052,1,0
1772328211.94,0.5436,-1.7172,0.8378,-0.6591,0.2942,-1.0581,1,0
1772328212.51,0.5448,-1.6039,0.8378,-0.5571,0.293,-1.0468,1,0
1772328213.07,0.5451,-1.6656,0.8374,-0.6286,0.2923,-1.037,1,0
1772328213.57,0.5452,-1.5402,0.8389,-0.5553,0.2937,-0.985,1,0
1772328214.08,0.5458,-1.5351,0.8394,-0.5557,0.2936,-0.9794,1,0
1772328214.61,0.5465,-1.5115,0.8397,-0.5301,0.2932,-0.9814,1,0
1772328215.13,0.5469,-1.5534,0.8421,-0.5647,0.2952,-0.9887,1,0
1772328215.64,0.5469,-1.6224,0.8425,-0.6095,0.2956,-1.0129,1,0
1772328216.17,0.5455,-1.687,0.8409,-0.6292,0.2955,-1.0579,1,0
1772328216.7,0.5456,-1.6705,0.8374,-0.6219,0.2918,-1.0486,1,0
1772328217.24,0.5458,-1.6555,0.8375,-0.6358,0.2918,-1.0197,1,0
1772328217.78,0.5426,-1.5886,0.841,-0.5887,0.2984,-0.9999,1,0
1772328218.34,0.5426,-1.6551,0.8418,-0.6461,0.2991,-1.0091,1,0
1772328218.91,0.5564,-1.8003,0.8421,-0.7368,0.2857,-1.0634,1,0
1772328219.42,0.5633,-1.8648,0.8444,-0.7703,0.2811,-1.0945,1,0
1772328219.98,0.5662,-1.484,0.8427,-0.4914,0.2766,-0.9926,1,0
1772328220.55,0.561,-1.5824,0.8423,-0.5607,0.2813,-1.0217,1,0
1772328221.11,0.5592,-1.6312,0.8432,-0.6184,0.284,-1.0128,1,0
1772328221.66,0.5576,-1.5405,0.8438,-0.5344,0.2862,-1.0061,1,0
1772328222.21,0.5568,-1.5746,0.8444,-0.5594,0.2876,-1.0152,1,0
1772328222.76,0.5562,-1.669,0.8409,-0.6614,0.2847,-1.0076,1,0
1772328223.3,0.5518,-1.5941,0.8428,-0.526,0.291,-1.0681,1,0
1772328223.87,0.556,-1.5103,0.8496,-0.4596,0.2936,-1.0507,1,0
1772328224.42,0.5616,-1.5732,0.8503,-0.5161,0.2887,-1.0571,1,0
1772328224.93,0.5596,-1.4768,0.8499,-0.4499,0.2903,-1.0269,1,0
1772328225.47,0.5604,-1.4829,0.8448,-0.409,0.2844,-1.0739,1,0
1772328226.05,0.5638,-1.4944,0.8431,-0.4276,0.2793,-1.0668,1,0
1772328226.61,0.566,-1.5096,0.842,-0.437,0.276,-1.0726,1,0
1772328227.16,0.5662,-1.4556,0.8421,-0.3995,0.276,-1.0561,1,0
1772328227.69,0.5634,-1.3802,0.8424,-0.3602,0.279,-1.02,1,0
1772328228.25,0.5624,-1.4055,0.8424,-0.3603,0.28,-1.0452,1,0
1772328228.77,0.5597,-1.401,0.8441,-0.3834,0.2845,-1.0176,1,0
1772328229.3,0.5583,-1.4129,0.8405,-0.39,0.2822,-1.0229,1,0
1772328229.88,0.5587,-1.4798,0.8418,-0.4333,0.2831,-1.0465,1,0
1772328230.44,0.5596,-1.5735,0.8451,-0.5377,0.2855,-1.0359,1,0
1772328230.94,0.5585,-1.5599,0.8499,-0.5187,0.2913,-1.0411,1,0
1772328231.47,0.558,-1.3919,0.8483,-0.3575,0.2903,-1.0344,1,0
1772328231.98,0.5577,-1.4657,0.8507,-0.4271,0.293,-1.0386,1,0
1772328232.53,0.5505,-1.3931,0.849,-0.3592,0.2985,-1.0339,1,0
1772328233.06,0.5306,-1.2223,0.8505,-0.24,0.3199,-0.9823,1,0
1772328233.61,0.5299,-1.3458,0.849,-0.3331,0.3192,-1.0127,1,0
1772328234.16,0.547,-1.5039,0.8321,-0.4513,0.2851,-1.0526,1,0
1772328234.68,0.5496,-1.5607,0.8299,-0.472,0.2803,-1.0887,1,0
1772328235.2,0.5493,-1.5307,0.8279,-0.4567,0.2786,-1.074,1,0
1772328235.73,0.5513,-1.6792,0.8278,-0.5654,0.2765,-1.1138,1,0
1772328236.26,0.5632,-1.5932,0.8237,-0.5005,0.2605,-1.0927,1,0
1772328236.76,0.5654,-1.5383,0.8224,-0.4738,0.257,-1.0645,1,0
1772328714.8,0.51,-1.023,0.766,-0.175,0.256,-0.848,0,100
1772328715.9,0.474,-0.932,0.764,-0.16,0.289,-0.772,0,100
1772328716.9,0.446,-1.043,0.742,-0.224,0.296,-0.819,0,100
1772328718.0,0.446,-1.06,0.748,-0.222,0.303,-0.838,0,100
1772328719.0,0.592,-0.74,0.773,-0.106,0.181,-0.633,1,96
1772328720.0,0.651,-0.642,0.8,-0.107,0.149,-0.535,1,77
1772328721.1,0.652,-0.776,0.778,-0.138,0.127,-0.639,1,56
1772328722.1,0.649,-0.749,0.773,-0.143,0.123,-0.606,1,36
1772328723.1,0.646,-0.735,0.778,-0.129,0.132,-0.606,1,17
1772328724.2,0.648,-0.777,0.779,-0.118,0.131,-0.659,1,0
1772328725.3,0.497,-1.04,0.792,-0.284,0.296,-0.756,0,2
1772328726.3,0.491,-1.394,0.797,-0.504,0.306,-0.89,0,6
1772328727.3,0.485,-1.31,0.773,-0.423,0.288,-0.887,0,9
1772328728.4,0.488,-1.327,0.776,-0.447,0.287,-0.88,0,11
1772328729.4,0.483,-1.188,0.814,-0.367,0.331,-0.821,0,12
1772328730.5,0.457,-0.985,0.769,-0.202,0.312,-0.783,0,18
1772328731.5,0.44,-1.031,0.784,-0.266,0.343,-0.765,0,25
1772328732.6,0.439,-1.1,0.795,-0.306,0.356,-0.793,0,32
1772328733.6,0.44,-1.113,0.796,-0.302,0.356,-0.81,0,37
1772328734.6,0.439,-1.118,0.794,-0.293,0.355,-0.825,0,43
1772328735.7,0.44,-1.118,0.794,-0.288,0.355,-0.83,0,50
1772328736.7,0.441,-1.115,0.792,-0.278,0.351,-0.838,0,57
1772328737.8,0.441,-1.139,0.791,-0.289,0.35,-0.85,0,64
1772328738.8,0.441,-1.147,0.793,-0.304,0.352,-0.844,0,71
1772328739.9,0.443,-1.099,0.793,-0.266,0.35,-0.833,0,78
1772328740.9,0.444,-1.098,0.795,-0.281,0.351,-0.817,0,84
1772328742.0,0.444,-1.141,0.796,-0.302,0.352,-0.838,0,91
1772328743.0,0.443,-1.18,0.798,-0.319,0.354,-0.861,0,98
1772328744.0,0.464,-0.781,0.78,-0.155,0.317,-0.626,0,100
1772328745.1,0.385,-1.062,0.757,-0.324,0.373,-0.738,0,100
1772328746.1,0.374,-1.132,0.753,-0.341,0.379,-0.791,0,100
1772394334.1,0.367,-1.035,0.596,-0.281,0.229,-0.754,0,100
1772394335.2,0.367,-0.991,0.599,-0.265,0.233,-0.727,0,100
1772394336.2,0.347,-0.811,0.602,-0.221,0.255,-0.589,0,100
1772394337.2,0.345,-0.797,0.606,-0.228,0.26,-0.569,0,100
1772394338.2,0.342,-0.773,0.595,-0.217,0.253,-0.555,0,100
1772394339.2,0.342,-1.072,0.602,-0.31,0.26,-0.762,0,100
1772394340.2,0.374,-1.032,0.583,-0.283,0.208,-0.748,0,100
1772394341.2,0.381,-1.011,0.557,-0.33,0.176,-0.681,1,71
1772394342.3,0.374,-0.839,0.554,-0.19,0.18,-0.649,1,37
1772394343.3,0.355,-0.629,0.593,-0.073,0.237,-0.555,0,14
1772394344.3,0.333,-0.886,0.612,-0.2,0.279,-0.687,0,25
1772394345.4,0.334,-0.809,0.606,-0.148,0.272,-0.661,0,36
1772394346.4,0.366,-0.55,0.613,-0.089,0.247,-0.461,0,47
1772394347.4,0.354,-0.654,0.615,-0.138,0.261,-0.516,0,59
1772394348.4,0.205,-1.405,0.513,-0.646,0.308,-0.759,0,59
1772394349.5,0.258,-0.668,0.532,-0.093,0.274,-0.575,0,69
1772394350.5,0.262,-0.651,0.52,-0.107,0.258,-0.544,0,78
1772394351.5,0.288,-0.484,0.516,0.06,0.228,-0.545,0,89
1772394352.6,0.293,-0.562,0.52,-0.015,0.227,-0.547,0,100
1772394353.6,0.288,-0.587,0.511,-0.087,0.224,-0.5,0,100
1772394354.6,0.28,-0.424,0.505,-0.03,0.226,-0.393,0,100
1772394355.6,0.288,-0.569,0.504,-0.092,0.216,-0.476,0,100
1772394356.6,0.288,-0.646,0.525,-0.028,0.237,-0.618,0,100
1772394357.7,0.331,-0.575,0.536,0.052,0.205,-0.626,0,96
1772394358.7,0.325,-0.591,0.535,0.041,0.21,-0.632,0,78
1772394359.7,0.26,-0.57,0.523,-0.096,0.263,-0.474,0,89
1772394360.7,0.268,-0.643,0.544,-0.105,0.276,-0.538,0,99
1772394361.8,0.349,-0.629,0.572,-0.071,0.223,-0.557,0,100
1772394362.8,0.385,0.233,0.592,0.494,0.207,-0.261,0,100
1772394363.8,0.397,-0.186,0.579,0.164,0.182,-0.35,1,71
1772394364.8,0.398,-0.123,0.6,0.195,0.202,-0.318,1,38
1772394365.8,0.403,-0.338,0.608,0.041,0.205,-0.378,0,17
1772394366.9,0.361,-0.57,0.561,-0.092,0.2,-0.478,1,0
1772394367.9,0.308,-0.729,0.54,-0.165,0.232,-0.565,0,6
1772394368.9,0.277,-0.869,0.539,-0.275,0.262,-0.594,0,18
1772394369.9,0.278,-0.899,0.542,-0.244,0.264,-0.655,0,28
1772394370.9,0.293,-1.096,0.557,-0.432,0.263,-0.664,0,39
1772394371.9,0.348,-1.301,0.57,-0.529,0.222,-0.771,0,48
1772394373.0,0.279,-0.822,0.56,-0.235,0.281,-0.588,0,45
1772394374.0,0.28,-0.855,0.554,-0.246,0.275,-0.609,0,56
1772394375.0,0.281,-0.554,0.522,-0.04,0.241,-0.514,0,67
1772394376.0,0.292,-0.686,0.548,-0.046,0.256,-0.641,0,78
1772394377.0,0.29,-0.585,0.543,-0.014,0.253,-0.571,0,89
1772394378.0,0.246,-0.766,0.541,-0.198,0.295,-0.568,0,100
1772394379.1,0.273,-0.621,0.533,-0.163,0.26,-0.458,0,100
1772394380.1,0.279,-0.909,0.529,-0.247,0.25,-0.661,0,100
1772394381.1,0.269,-0.652,0.539,-0.172,0.27,-0.479,0,100
1772394382.1,0.279,-0.631,0.542,-0.204,0.263,-0.427,0,100
1772394383.1,0.267,-0.609,0.54,-0.166,0.273,-0.442,0,100
1772394384.1,0.267,-0.654,0.538,-0.193,0.271,-0.461,0,100
1772394385.2,0.268,-0.65,0.54,-0.197,0.272,-0.453,0,100
1772394386.2,0.269,-0.654,0.539,-0.209,0.27,-0.446,0,100
1772394387.2,0.278,-0.724,0.539,-0.236,0.261,-0.488,0,100
1772394388.2,0.28,-0.72,0.541,-0.214,0.261,-0.506,0,100
1772394389.2,0.281,-0.672,0.54,-0.2,0.259,-0.473,0,100
1772394390.2,0.282,-0.66,0.54,-0.203,0.258,-0.457,0,100
1772394391.3,0.261,-0.704,0.539,-0.129,0.278,-0.576,0,100
1772394392.3,0.259,-0.762,0.522,-0.109,0.263,-0.653,0,100
1772394393.3,0.273,-0.888,0.516,-0.171,0.243,-0.717,0,100
1772394394.3,0.265,-0.861,0.54,-0.191,0.276,-0.671,0,100
1772394395.4,0.255,-0.74,0.543,-0.165,0.288,-0.575,0,100
1772394396.4,0.269,-0.857,0.53,-0.229,0.262,-0.628,0,100
1772394397.4,0.27,-0.784,0.543,-0.194,0.273,-0.59,0,100
1772394398.4,0.266,-0.503,0.547,-0.089,0.281,-0.414,0,100
1772394399.5,0.273,-0.839,0.558,-0.034,0.285,-0.805,1,98
1772394400.5,0.279,-0.743,0.537,-0.159,0.259,-0.584,0,100
1772394401.5,0.265,-0.765,0.548,-0.412,0.283,-0.353,0,100
1772394402.5,0.284,-0.958,0.558,-0.488,0.275,-0.471,0,100
1772394403.5,0.283,-0.82,0.562,-0.381,0.279,-0.439,0,100
1772394404.6,0.28,-0.847,0.562,-0.151,0.281,-0.696,0,100
1772394405.6,0.269,-0.724,0.524,-0.143,0.255,-0.581,0,100
1772394406.6,0.276,-0.508,0.528,-0.118,0.252,-0.39,0,100
1772394407.6,0.261,-0.593,0.552,-0.198,0.291,-0.395,0,100
1772394408.7,0.251,-0.449,0.551,-0.044,0.3,-0.405,0,100
1772394409.7,0.258,-0.456,0.545,-0.051,0.288,-0.405,0,100
1772394410.7,0.251,-0.476,0.548,-0.033,0.297,-0.444,0,100
1772394411.7,0.249,-0.689,0.54,-0.199,0.291,-0.49,0,100
1772394412.7,0.268,-0.641,0.567,-0.139,0.299,-0.502,0,100
1772394413.8,0.296,-0.632,0.53,-0.023,0.234,-0.609,0,100
1772394414.8,0.33,-0.613,0.536,-0.05,0.206,-0.563,0,98
1772394415.8,0.328,-0.751,0.54,-0.116,0.212,-0.635,0,84
1772394416.8,0.269,-0.671,0.508,-0.194,0.24,-0.477,0,93
1772394417.9,0.332,-0.542,0.554,-0.062,0.221,-0.481,0,100
1772394418.9,0.335,-0.682,0.533,-0.13,0.198,-0.553,1,98
1772394419.9,0.394,-0.653,0.534,-0.094,0.14,-0.559,1,69
1772394420.9,0.385,-0.681,0.542,-0.1,0.157,-0.581,1,45
1772394421.9,0.277,-0.742,0.514,-0.209,0.237,-0.533,0,41
1772394423.0,0.415,-0.93,0.53,-0.335,0.116,-0.595,1,17
1772394424.0,0.25,-0.492,0.543,-0.085,0.294,-0.406,0,19
1772394425.0,0.29,-0.521,0.546,-0.025,0.257,-0.496,0,28
1772394426.1,0.281,-0.633,0.553,-0.048,0.272,-0.585,0,35
1772394427.1,0.285,-0.575,0.549,-0.007,0.264,-0.569,0,45
1772394428.1,0.287,-0.62,0.556,0.005,0.27,-0.625,0,54
1772394429.1,0.289,-0.587,0.554,0.007,0.265,-0.593,0,63
1772394430.1,0.296,-0.578,0.554,0.015,0.258,-0.593,0,73
1772394431.1,0.295,-0.661,0.553,-0.121,0.258,-0.54,0,82
1772394432.1,0.312,-0.515,0.545,-0.084,0.233,-0.431,0,91
1772394433.2,0.293,-0.686,0.547,-0.123,0.254,-0.563,0,100
1772394434.2,0.289,-0.683,0.542,-0.113,0.253,-0.57,0,100
1772394435.2,0.292,-0.658,0.546,-0.1,0.253,-0.558,0,100
1772394436.3,0.29,-0.399,0.553,0.053,0.263,-0.453,0,100
1772394437.3,0.282,-0.358,0.523,0.013,0.241,-0.371,0,100
1772394438.3,0.277,-0.345,0.525,-0.002,0.248,-0.343,0,100
1772394439.3,0.288,-0.236,0.519,0.019,0.232,-0.254,0,100
1772394440.3,0.288,-0.321,0.52,0.016,0.232,-0.337,0,100
1772394441.4,0.356,-0.923,0.541,-0.446,0.184,-0.476,1,92
1772394442.4,0.365,-0.934,0.543,-0.38,0.178,-0.554,1,68
1772394443.4,0.29,-0.469,0.507,-0.129,0.217,-0.34,0,61
1772394444.4,0.277,-0.73,0.516,-0.264,0.239,-0.466,0,71
1772394445.5,0.268,-0.653,0.539,-0.188,0.272,-0.465,0,80
1772394446.5,0.27,-0.368,0.523,-0.028,0.253,-0.34,0,90
1772394447.5,0.274,-0.582,0.523,-0.144,0.25,-0.438,0,99
1772394448.5,0.266,-0.646,0.552,-0.204,0.286,-0.443,0,100
1772394449.5,0.26,-0.671,0.552,-0.217,0.292,-0.454,0,100
1772394450.5,0.262,-0.543,0.556,-0.185,0.295,-0.359,0,100
1772394451.6,0.364,-1.317,0.601,-0.528,0.237,-0.789,0,100
1772394452.6,0.374,-1.178,0.607,-0.413,0.234,-0.765,0,100
1772394453.6,0.266,-0.941,0.567,-0.278,0.301,-0.664,0,100
1772394454.6,0.262,-0.696,0.558,-0.217,0.296,-0.478,0,100
1772394455.6,0.425,-1.78,0.657,-0.981,0.232,-0.8,0,91
1772394456.6,0.429,-1.516,0.648,-0.708,0.219,-0.808,1,71
1772394457.7,0.339,-1.222,0.632,-0.453,0.293,-0.77,0,69
1772394458.7,0.417,-1.46,0.634,-0.621,0.217,-0.839,1,68
1772394459.7,0.421,-1.411,0.637,-0.553,0.216,-0.858,1,41
1772394460.7,0.241,-0.692,0.542,-0.184,0.301,-0.508,0,47
1772394461.7,0.314,-0.428,0.574,-0.037,0.26,-0.391,0,57
1772394462.7,0.32,-0.447,0.575,-0.044,0.255,-0.403,0,66
1772394463.7,0.321,-0.559,0.571,-0.079,0.25,-0.48,0,76
1772394464.8,0.331,-0.543,0.572,-0.068,0.241,-0.474,0,86
1772394465.8,0.33,-0.515,0.575,-0.039,0.245,-0.476,0,95
1772394466.8,0.327,-0.52,0.579,-0.092,0.252,-0.428,0,100
1772394467.8,0.34,-0.591,0.576,-0.126,0.236,-0.465,0,100
